Method,5768
Borda,0.029999999998835847
Markov,13.530000000000655
MC1,12.989999999999782
MC2,10.450000000000728
MC3,13.329999999999927
BMARC,26.539999999999054
BMARCW,62
CEMC_k,223.53000000000065
CEMC_s,8.949999999998909
RankBoost,51.219999999999345
BIRRA,0.1500000000014552
RRA,0.3999999999996362
