Method,18424
Borda,0.030000000000654836
Markov,51.32999999999993
MC1,66.18000000000029
MC2,55.11000000000058
MC3,71.69999999999891
BMARC,114.27000000000044
BMARCW,258.8199999999997
CEMC_k,1556.119999999999
CEMC_s,12.869999999998981
BIRRA,0.23999999999978172
RRA,0.5500000000010914
